beta_0,beta_1,beta_2,beta_3,tau1,tau2
-0.9299518075213643,0.9483120704848959,3.5529817348943507,16.826886294039564,0.6041236743955456,11.710380809514243
-0.9152224983203969,1.2110041313098419,3.1990092183621948,16.853286044628152,0.6041236743955456,11.710380809514243
0.7883492597428967,-2.059834854075992,1.1914415567104268,11.732352529984594,0.04645195108608021,11.710380809514243
-0.7185340346106307,0.7411126518782577,3.2539599393453007,17.03799139215726,0.6041236743955456,10.8739351182997
-0.2428857282645404,0.10623786581381783,2.1390208467968597,15.599879044465794,0.6041236743955456,10.8739351182997
0.8736967137908387,0.6477995606430925,-3.8691099212721327,12.39879879568214,0.04645195108608021,10.8739351182997
-0.3846912179693494,0.20148674497817168,2.509585047489005,16.57952772683873,0.6041236743955456,10.8739351182997
-1.1974777161452355,1.0986194776650828,3.9830548533247705,19.174552453048783,0.6041236743955456,10.8739351182997
0.6870267752781402,-5.095586006740735,5.903015186563552,13.049249220954238,0.04645195108608021,11.710380809514243
-2.150971956956342,2.5730767798855596,5.821728745312129,22.116375284555865,0.6041236743955456,10.8739351182997
-1.7363204312742604,2.2525055381733314,5.102872398054245,20.45600617181958,0.6041236743955456,11.710380809514243
-1.724774187693846,2.151028506581626,5.0439626662511285,20.03684630478794,0.6041236743955456,11.710380809514243
-2.434315022951188,2.6328400104443737,6.128657976494151,22.10647110551791,0.6041236743955456,10.8739351182997
-2.2960096272336603,2.4153085980622353,5.9229289905728155,22.069038698844807,0.6041236743955456,10.8739351182997
-2.0025729972302004,2.104541600527723,5.454209381204802,21.140387997447007,0.6041236743955456,10.8739351182997
-1.5158538127078733,1.7156389285526337,4.399019406814301,19.863010662766662,0.6041236743955456,10.8739351182997
-1.3535406049045995,1.53787272576898,3.6877556315158873,19.623656782395827,0.6041236743955456,10.8739351182997
-1.340355230066416,1.2112786178087407,4.024056583704457,19.81839897362042,0.6041236743955456,10.8739351182997
-1.54595441686361,1.4175057243940263,4.1667538739018,20.66076153941256,0.6041236743955456,10.8739351182997
-2.0830830282085078,2.035930621322184,4.69902805922071,22.358865875452132,0.6041236743955456,10.8739351182997
-2.1572044146591067,2.1864735881643815,4.559187195213113,22.081642363155222,0.6041236743955456,10.8739351182997
-1.2676702198507095,1.1895190319840978,3.6667409044037522,18.894368682542773,0.6041236743955456,11.710380809514243
-1.306268158252655,1.1936793622378663,3.506721809432916,19.185988204084012,0.6041236743955456,11.710380809514243
-1.0228977908347407,0.914323900828418,3.1749325274176337,18.47760248409366,0.6041236743955456,11.710380809514243
-1.0187325339145248,0.9014299444438638,3.2174590397363305,18.289797880929413,0.6041236743955456,11.710380809514243
-1.1442749314350371,1.0069805145628568,2.9246088640035195,18.561379808501798,0.6041236743955456,11.710380809514243
-1.6350055461457191,1.437481048579107,4.056742109293423,20.616648562137,0.6041236743955456,11.710380809514243
-1.7507599462086267,1.497250832669261,4.269621946974212,20.523880468023464,0.6041236743955456,11.710380809514243
-1.556762638375649,1.3128135217452204,3.811486365718792,19.81678421532306,0.6041236743955456,11.710380809514243
-1.6954824814334273,1.4900551161266327,3.7969900840223985,19.917913230292186,0.6041236743955456,11.710380809514243
-1.686926102193742,1.4657841322444465,3.6123081399851684,19.317489284921677,0.6041236743955456,11.710380809514243
-1.5227426432424955,1.2841287299125153,3.190835007034846,17.729771995452044,0.6041236743955456,11.710380809514243
-1.0040731604778141,0.7695440447291009,2.4339919211800156,16.262397502904463,0.6041236743955456,11.710380809514243
-0.5338205546352284,0.3000516272192393,2.293810224163746,15.024379240246809,0.6041236743955456,11.710380809514243
-0.4945839762550027,0.28220291961688815,2.2629563547454543,14.308819505601221,0.6041236743955456,12.546817714996887
-0.4774635880190944,0.23592950571298382,2.190226764276677,13.931078517699751,0.6041236743955456,12.546817714996887
-1.111744351005932,0.840452271809144,2.789850040781275,15.736521209782746,0.6041236743955456,11.710380809514243
-2.9220629254079764,2.8747367815264244,3.618160093115815,20.449606128516745,1.161740718682527,12.546817714996887
-3.209698183474296,3.120850548537312,3.9279043860243514,21.20228927597718,1.161740718682527,12.546817714996887
-3.2128090302927568,3.0930465012609,3.7895886940194603,21.190921441023228,1.161740718682527,12.546817714996887
-3.0909051719078726,2.9591480303922837,3.5170849473461834,20.453637689060297,1.161740718682527,12.546817714996887
-1.7392022272753997,1.602279068246814,2.3631455426686485,16.457960992109236,1.161740718682527,12.546817714996887
-1.791396315015139,1.6786532491213586,2.153239772712735,16.7955314455829,1.161740718682527,11.710380809514243
-1.6264117014432735,1.5331207222033818,1.9993073858854533,16.00064371300296,1.161740718682527,12.546817714996887
-2.112531998921621,1.9827677258044512,2.449654555582603,17.514863824834425,1.161740718682527,12.546817714996887
-2.1205884515811095,2.0203744196531526,2.3114084121680314,17.55360728241644,1.161740718682527,12.546817714996887
-2.472154872895784,2.367914426317468,2.7226433560878647,18.365512731068947,1.161740718682527,12.546817714996887
-2.7553321420227017,2.699217236273735,2.6401062826127246,18.838126178635196,1.161740718682527,12.546817714996887
-2.444868519563181,2.336797849069597,2.789780102231978,17.15323746933759,1.161740718682527,12.546817714996887
-2.0423694004181225,1.8885318802671807,2.598361351620319,15.483938638186352,1.161740718682527,12.546817714996887
-1.9922473779304148,1.8388224927750623,2.7976547153700455,15.389295324209344,1.161740718682527,12.546817714996887
-1.1164447063701128,0.9819206978684565,1.9582622555368527,12.744431158393374,1.161740718682527,12.546817714996887
-1.0318863707588037,0.9055725664440676,1.7648525568102955,12.438021473251268,1.161740718682527,12.546817714996887
-1.4080964237115332,1.3447289152541129,1.7236963107433172,13.741434645731779,1.161740718682527,12.546817714996887
-0.7380643075161625,0.7587804164318396,0.8607312503836035,11.5245443743295,1.161740718682527,12.546817714996887
-1.2546217637658976,1.286632576622649,1.088992188434952,13.642767691268082,1.161740718682527,11.710380809514243
-1.032841754704715,0.9801083632196677,1.2723872282999495,13.508630604142288,1.161740718682527,11.710380809514243
-1.2245985340798617,1.2235453486392331,1.3438138081794468,14.632753179685801,1.161740718682527,12.546817714996887
-1.4134904573030793,1.4008949357143878,1.5787081995895418,15.3297789267839,1.161740718682527,12.546817714996887
-1.6492813828674564,1.5919086112742507,1.9360994204865434,16.041630115719368,1.161740718682527,12.546817714996887
-2.1065732908145614,2.029351282777648,2.4357615498123577,17.37006341845336,1.161740718682527,12.546817714996887
-2.6119291489489975,2.5293901291630005,2.775307330685375,18.926415972359493,1.161740718682527,12.546817714996887
-1.9566169253929169,1.903469896566645,2.3550405093472615,16.646508886069512,1.161740718682527,13.38328086355135
-2.150697248705923,2.0753846364196966,2.6049034520754564,17.2507892151103,1.161740718682527,13.38328086355135
-2.1188564727881993,2.0823262255766446,2.4728914470541716,16.75250620878829,1.161740718682527,13.38328086355135
-2.2030667919168594,2.1388248473340954,2.633074593823277,16.949396571959838,1.161740718682527,13.38328086355135
-2.2520383527409957,2.211921440406444,2.394846486676642,17.317399419499967,1.161740718682527,12.546817714996887
-2.428295032092431,2.393973236428819,2.493173754722919,18.128871827561053,1.161740718682527,12.546817714996887
-2.3635865791313626,2.308443082371229,2.451362441504528,18.601830773008615,1.161740718682527,12.546817714996887
-2.5193414584690146,2.466767836438936,2.4471994369204864,19.44395484783031,1.161740718682527,12.546817714996887
-2.671709196866809,2.6054865059267325,2.7707007391591985,20.043339401499562,1.161740718682527,12.546817714996887
-2.7310136308697164,2.6730104524207037,2.8693920172290497,20.432007741301106,1.161740718682527,12.546817714996887
-2.8669454284940135,2.812556416788312,3.0484243671010103,20.375935746327848,1.161740718682527,12.546817714996887
-1.7404794849791534,1.7368296286634053,2.079989469261639,17.4876748393314,1.161740718682527,13.38328086355135
-1.5359358742887017,1.5964583642717722,1.6085299719093067,17.279063837576437,1.161740718682527,12.546817714996887
-1.6897354282305632,1.7642736290278676,1.6930390943285505,17.797194426802488,1.161740718682527,12.546817714996887
-1.9814257948195169,2.1014793904622313,1.8749482599887055,18.321533353328224,1.161740718682527,12.546817714996887
-0.6691882831471352,0.8666615952638117,0.7251285469546229,14.778833229581462,1.161740718682527,13.38328086355135
-0.4094952938578171,0.5854593406542116,0.5634223312155408,14.008705532547028,1.161740718682527,13.38328086355135
-1.3104453888216316,1.4542722183604901,1.3345851048723556,16.720323794118006,1.161740718682527,12.546817714996887
-1.0941514419335925,1.2367591739812935,1.1575427855534886,16.33562114708993,1.161740718682527,12.546817714996887
-0.9515281671124949,1.1084645505365447,1.184167971941785,15.805899963602394,1.161740718682527,12.546817714996887
-1.8281881127701864,2.0043927422214622,1.7493075727380447,18.063169121049157,1.161740718682527,12.546817714996887
-1.2444789117385695,1.3953432330402429,1.5898615036137735,15.914070997650212,1.161740718682527,13.38328086355135
-1.362093687725965,1.5299695431457954,1.5251766651456231,16.348338037426196,1.161740718682527,13.38328086355135
-1.2646780449206383,1.4134230524778824,1.5591673119027911,16.702339839463864,1.161740718682527,13.38328086355135
-2.210184982681425,2.392395153397625,2.362462098219668,18.895511220639445,1.161740718682527,13.38328086355135
-1.656092065527588,1.8064795753071077,2.098566915056926,17.38357680109598,1.161740718682527,13.38328086355135
-1.7021295910622163,1.8359028131833905,2.209275191182698,18.011092284102066,1.161740718682527,13.38328086355135
-1.7851878058931803,1.8935849803890503,2.2415607399135262,17.932927579554036,1.161740718682527,13.38328086355135
-1.658721064323274,1.775183276678983,2.2315479782032157,17.428112835173035,1.161740718682527,13.38328086355135
-1.2826594465359324,1.4199021858272423,1.959576344667564,16.160531432594297,1.161740718682527,13.38328086355135
-1.3614208825344571,1.4845537138777518,1.9980724865116664,16.749451935827384,1.161740718682527,12.546817714996887
-0.31157820562892824,0.4302577908864283,0.8586833373923586,13.768380264002706,1.161740718682527,12.546817714996887
-0.2534511299070843,0.32562129108986426,0.8515365203452897,13.885091034748708,0.6041236743955456,12.546817714996887
-0.6150254178376345,0.7063435951527649,1.1820378990458418,14.769918197004912,0.6041236743955456,12.546817714996887
-0.5921745721771958,0.6487802698438734,1.2299388809554952,14.791302305271156,0.6041236743955456,12.546817714996887
-0.26661922106357716,0.33545566844323516,0.8399072615597694,13.868073441714584,0.6041236743955456,12.546817714996887
-0.42412284308636305,0.4324368870684183,1.069573031265473,13.70566119391079,0.6041236743955456,12.546817714996887
-0.33828336644007756,0.33271207678177883,1.018526541910675,13.370593724681232,0.6041236743955456,12.546817714996887
-0.369648912108347,0.38829825267651674,1.141151728587906,13.752419829112618,0.6041236743955456,12.546817714996887
-0.20130389738894244,0.24476532463060444,0.8900393418240174,13.580765836924993,0.6041236743955456,12.546817714996887
-1.1156610603747856,1.1892749024743092,1.5940143364521544,16.171570125756734,1.161740718682527,12.546817714996887
-0.6556148325778529,0.7014002435828222,1.4206633679521379,14.57102245543484,1.161740718682527,13.38328086355135
-0.8680038798839022,0.9005467588953362,1.469521292571358,15.345278882248726,1.161740718682527,13.38328086355135
-0.5430640882964595,0.5408624665657839,1.3852050311560935,14.731507308584344,0.6041236743955456,12.546817714996887
0.07545423750756132,-0.016881467167949468,0.5227776091601571,12.99334417200638,0.6041236743955456,13.38328086355135
-1.8313298382617802,1.907220137151254,2.18368948712971,17.8060036902969,1.161740718682527,14.219735693895306
-1.3619360750740643,1.4039424912972454,1.8704972120133139,16.426898398237594,1.161740718682527,14.219735693895306
-1.3784844620069647,1.4201097712887067,1.9205052484157106,16.582183087937775,1.161740718682527,14.219735693895306
-1.3352539916153023,1.3739688807971575,1.9153249623826032,16.555715057357453,1.161740718682527,14.219735693895306
-0.29640910764131573,0.24439053887710263,1.2583558707796738,13.174036801526764,0.6041236743955456,14.219735693895306
0.00873031445121964,-0.054918363321813914,0.7487514594560744,12.63042595527354,0.6041236743955456,14.219735693895306
0.1988357572226366,-0.044510810250707626,-0.6475751625847644,11.780843908475852,0.04645195108608021,14.219735693895306
-0.22356967693344834,0.16299661504168741,0.9004396008459069,13.038003469144993,0.6041236743955456,13.38328086355135
-0.47831829587645625,0.4454393066844199,1.1980086003921853,13.794531052572754,0.6041236743955456,13.38328086355135
-0.4952718476879521,0.5857955662891655,0.9490917857047422,13.753133162376603,0.6041236743955456,13.38328086355135
-0.41480570474162226,0.5126422674205411,0.8682545734358765,13.283091373528144,0.6041236743955456,13.38328086355135
-0.19445691348612112,0.2921009501293934,0.5967729558743163,12.836374109440467,0.6041236743955456,13.38328086355135
0.07728072877313133,0.019308427023990278,0.25461826410130906,12.431348729947155,0.6041236743955456,13.38328086355135
0.16840942797728084,0.3520541864157197,-0.7057729358428457,12.278576011803352,0.04645195108608021,13.38328086355135
0.03603132689792551,0.07415149454306531,0.18081298861377762,12.657247232568881,0.6041236743955456,13.38328086355135
-0.3415220913033343,0.42619214248091103,0.6304717354635186,13.574480597498033,1.161740718682527,13.38328086355135
-0.3474946124285772,0.4168237745816374,0.6634416920896901,13.961497529444971,1.161740718682527,13.38328086355135
-0.22682553575642514,0.2688714583659299,0.6154011883388746,13.404563070443025,0.6041236743955456,13.38328086355135
-1.1207110810965923,1.1630031546990518,1.2478950612100443,15.962097153718588,1.161740718682527,13.38328086355135
-1.2900263047773295,1.3036908290140035,1.4690190224757664,16.549220047325438,1.161740718682527,13.38328086355135
-1.1314460366462367,1.0956284454263463,1.4845606075074558,16.227395042459044,1.161740718682527,13.38328086355135
-0.7142995674024759,0.6903307257891497,1.206446439155872,15.226547788488082,1.161740718682527,13.38328086355135
-0.8352193710041372,0.8218955493388291,1.180817055292094,15.265429790951613,1.161740718682527,13.38328086355135
-0.5009923707298076,0.5110069926948184,0.8140239597425896,14.425027803881305,1.161740718682527,13.38328086355135
-0.4051325135134783,0.4065986401912217,0.7384312836021211,14.356177957521233,1.161740718682527,13.38328086355135
-0.3147653954031826,0.3080451210399257,0.5736968553872097,14.008252285151094,1.161740718682527,13.38328086355135
0.10542854468480521,0.7329943031718523,-1.396092869037884,13.001925104574397,0.04645195108608021,13.38328086355135
-0.4196232163668077,0.4330390991000313,0.501316267670434,14.449022234751075,1.161740718682527,13.38328086355135
-0.26434108075169116,0.25900420373203115,0.4725352335080807,14.351096725400138,1.161740718682527,13.38328086355135
0.28739286916217116,-0.29229372351926736,-0.1774077070643154,12.832046804248161,1.161740718682527,13.38328086355135
0.3418713509883717,-0.31909418436948855,-0.3768081310824626,12.817602722408513,1.161740718682527,13.38328086355135
0.34774317394191256,-0.3000384095169619,-0.4383377285138245,12.954764096614998,1.161740718682527,13.38328086355135
0.43044735099025916,-0.32242527130004195,-0.5579812707197658,12.586780877501303,1.161740718682527,13.38328086355135
0.2325988341928721,-0.12043964875113408,-0.3261849471956394,13.148231495148604,0.6041236743955456,13.38328086355135
0.20864661333778292,-0.08734063278310311,-0.39355476435725917,13.280693080750547,0.6041236743955456,13.38328086355135
0.5681003472876893,-0.4662879907365134,-0.6671249684473947,12.696622151460586,1.161740718682527,13.38328086355135
0.9766555495850087,-0.8663371586962983,-0.9844967967093794,11.497443851769711,1.161740718682527,14.219735693895306
0.6763366411017497,-0.549076722302187,-0.8515088762512161,12.103696237158948,1.161740718682527,14.219735693895306
0.7036949016741153,-0.572188015882943,-0.8950927596625957,11.96577102244672,1.161740718682527,14.219735693895306
0.6365786670368099,-0.5192393394477688,-0.806615021123292,11.931119395576012,1.161740718682527,14.219735693895306
0.7202264112604351,-0.6349705612659265,-0.8675257303336051,11.59573874685321,1.161740718682527,14.219735693895306
0.339504473845641,-0.24301120867850518,-0.6482022447353135,12.857874161529306,1.161740718682527,13.38328086355135
0.5855802141440462,-0.4773783242477957,-0.8654600795834182,12.392318751461481,1.161740718682527,13.38328086355135
0.8737892317762143,-0.7473090304766933,-1.2711068976999436,11.621769683684755,1.161740718682527,13.38328086355135
1.0155134106803827,-0.8491099461107817,-1.617272672729084,10.962930935531244,1.161740718682527,13.38328086355135
1.2318810670952896,-1.0814117294581713,-1.8204419279349482,10.868889366403705,1.161740718682527,13.38328086355135
1.4126328661941479,-1.2661306517888344,-1.9548654068062445,10.620016109164037,1.161740718682527,13.38328086355135
1.718001075997362,-1.573963511006829,-2.1933619418636208,9.876291782750828,1.161740718682527,13.38328086355135
2.1029252700175745,-1.9116078552416491,-2.9266046661897533,9.290151139970652,1.161740718682527,12.546817714996887
2.3652608088685234,-2.203110380592341,-3.0301630755885363,8.26418898306783,1.161740718682527,12.546817714996887
1.9842650032381197,-1.8285625181765701,-2.6527507713151364,8.766765497350661,1.161740718682527,12.546817714996887
2.5008771721718808,-2.342147832828439,-3.318130434321809,7.958908907260442,1.161740718682527,11.710380809514243
2.4667767215702905,-2.3514141655259744,-3.181353803679437,7.8663511025268855,1.161740718682527,11.710380809514243
2.4036855249355566,-2.2806133357029963,-3.075890290902222,7.838021844688491,1.161740718682527,12.546817714996887
2.5689159831355286,-2.434777948360654,-3.352261061391505,7.823674466625782,1.161740718682527,11.710380809514243
3.503687377023105,-3.4231512562750788,-3.130575944625312,4.925923579004396,1.161740718682527,11.710380809514243
4.023334386371151,-3.962299772882837,-3.4248147059702725,3.364930120446416,1.161740718682527,10.8739351182997
3.8115706853803664,-3.739139186985097,-3.4464464703908857,4.000884144092583,1.161740718682527,11.710380809514243
4.107595175636591,-4.031127266195406,-3.7237156349792953,3.468125562579588,1.161740718682527,11.710380809514243
4.013117792178724,-3.9465030803059804,-3.5664768303659162,3.4616480938268204,1.161740718682527,12.546817714996887
3.868031102132873,-3.8000726576088693,-3.5349130561841653,3.779929708521454,1.161740718682527,12.546817714996887
3.766111736873091,-3.699097316078314,-3.4698824672528845,3.960234899376263,1.161740718682527,13.38328086355135
3.546973785182333,-3.4691531550273,-3.31187774065729,4.235619839270067,1.161740718682527,12.546817714996887
3.673156907977054,-3.5641683443541528,-3.6019601502473564,3.912850967492771,1.161740718682527,12.546817714996887
4.090227802356726,-3.9679548746188784,-4.007373390928761,3.1348111754064845,1.161740718682527,10.8739351182997
3.8606298751791233,-3.752206633553068,-3.7619294507540393,3.5460359613316816,1.161740718682527,10.8739351182997
3.8132943189821358,-3.667185179581297,-3.9034065388193446,3.4488565434572407,1.161740718682527,10.8739351182997
3.886982096401163,-3.7190690433371048,-3.9999472908161637,2.9338199826171527,1.161740718682527,10.8739351182997
3.873539371236349,-3.7542469667886347,-3.855186648890889,3.2083993992662,1.161740718682527,10.8739351182997
3.3101287820124305,-3.2053912544688536,-3.3910238013807934,4.506598823726148,1.161740718682527,11.710380809514243
3.2981086031876776,-3.186652128597894,-3.359863406057895,4.451968748032612,1.161740718682527,12.546817714996887
3.038313804022216,-2.9007746195717594,-3.0646559345510593,5.266908720192418,1.161740718682527,12.546817714996887
3.0898345649799768,-2.9233242166618125,-3.1416466195931236,5.148877259562365,1.161740718682527,12.546817714996887
2.7463516969912045,-2.5914948147187853,-3.0924666492898947,6.3390476615906,1.161740718682527,11.710380809514243
2.8858121342014433,-2.708703342334998,-3.3437126591371005,5.8353081268270275,1.161740718682527,12.546817714996887
2.770628320600549,-2.584617034555789,-3.3710430907239908,6.279917969565158,1.161740718682527,12.546817714996887
2.7111186684201862,-2.531167755651426,-3.235913821775978,6.285222944250535,1.161740718682527,12.546817714996887
2.324925669574062,-2.1615092891634533,-2.810829015485558,7.03944321160873,1.161740718682527,13.38328086355135
2.5632560679336582,-2.3837146221027825,-3.0860005830300694,6.766567303718519,1.161740718682527,13.38328086355135
2.095106526215624,-1.9346331513268495,-2.607992186615663,7.839502475706716,1.161740718682527,13.38328086355135
2.2050663046916577,-2.0374497194734156,-2.7154248860643295,7.684958892321523,1.161740718682527,13.38328086355135
2.4567809771746796,-2.2932808798992133,-2.937663512554672,7.363800140914638,1.161740718682527,13.38328086355135
2.6242954399248113,-2.4927507898423817,-2.984589031979439,7.183403000938201,1.161740718682527,12.546817714996887
2.4900145645714757,-2.322933526545907,-3.048635930398336,7.517634566186365,1.161740718682527,12.546817714996887
2.6695096635017093,-2.5085743819408126,-3.2003902863131235,7.245170205158053,1.161740718682527,12.546817714996887
2.4675736335729503,-2.2979695440137053,-3.0630902055971156,7.6673944812586745,1.161740718682527,12.546817714996887
2.4350354988443117,-2.2609153844104126,-2.9784318665478784,7.439041930411585,1.161740718682527,13.38328086355135
2.329232089651133,-2.1565097723498043,-2.966171241914096,8.012431989890711,1.161740718682527,12.546817714996887
3.0238950109078684,-2.8586849207835274,-3.460946743821087,6.287494790084633,1.161740718682527,12.546817714996887
2.9475058520630064,-2.7807696801896866,-3.457962581725927,6.4584129190595,1.161740718682527,12.546817714996887
3.099464437523848,-2.9363928004596374,-3.5657465999306988,6.209912439699877,1.161740718682527,12.546817714996887
3.2547648729505503,-3.110736313924151,-3.5546547341020243,5.50194725130421,1.161740718682527,12.546817714996887
3.6769410285113935,-3.544574558426772,-3.7538214793977835,3.9652476860272574,1.161740718682527,12.546817714996887
3.583110313277318,-3.4562961043850753,-3.6691313174500015,4.082743153527746,1.161740718682527,11.710380809514243
3.203346407968978,-3.076280593356109,-3.297470911739024,4.76068552788308,1.161740718682527,12.546817714996887
3.7536989565660743,-3.608921185570598,-3.854945719724674,3.4644273160266015,1.161740718682527,11.710380809514243
3.7550506841894102,-3.620636113006112,-3.825218618159814,3.581823970773849,1.161740718682527,11.710380809514243
3.77853103307574,-3.641843008515664,-3.864392947173164,3.892005470583798,1.161740718682527,11.710380809514243
3.836898921043261,-3.696620110901286,-4.016991228972621,3.6204807547108597,1.161740718682527,10.8739351182997
4.026442860400342,-3.9059983518820087,-3.920589662619105,3.2868778416224296,1.161740718682527,10.8739351182997
3.9297797865608834,-3.786412291636617,-4.0191861207825035,3.286199687178635,1.161740718682527,10.8739351182997
3.964472072514578,-3.837878380299343,-3.932783307534486,2.845439865291325,1.161740718682527,11.710380809514243
3.98435432235331,-3.8512107472331993,-4.055542983224196,3.0703172209748293,1.161740718682527,12.546817714996887
3.615617105354075,-3.499993249625629,-3.702990609892219,3.8444572455198562,1.161740718682527,13.38328086355135
3.4265913984184526,-3.3016529382377167,-3.6410264383757514,4.332153129744352,1.161740718682527,13.38328086355135
3.059963905067452,-2.927147884568726,-3.313696451125892,5.2226312703789235,1.161740718682527,13.38328086355135
3.2178191312831603,-3.0630166925501814,-3.584599500069247,4.815929627476404,1.161740718682527,12.546817714996887
2.9765025887214147,-2.8497920049362926,-3.3468246893836238,5.350377029928068,1.161740718682527,12.546817714996887
3.1661700675478466,-3.03307983618951,-3.4820962461858245,4.59653441171923,1.161740718682527,12.546817714996887
3.627951525103029,-3.5120448601356378,-3.723550845581598,3.5917124602918475,1.161740718682527,12.546817714996887
3.4983626943694466,-3.3653119750504112,-3.743753042049333,3.7026943686417133,1.161740718682527,12.546817714996887
3.4143791904336376,-3.279829925722611,-3.601812841167691,3.7886200584481435,1.161740718682527,12.546817714996887
3.41895199730298,-3.3045552535259954,-3.5606709830103025,3.7022869767238915,1.161740718682527,12.546817714996887
3.2955858782225955,-3.1713738217421183,-3.56412604912242,4.219335827441331,1.161740718682527,11.710380809514243
3.274805939577312,-3.145207494720487,-3.63260641100304,4.240219077018961,1.161740718682527,11.710380809514243
3.095512841197895,-2.9656939149820376,-3.480491886853725,4.689559819929649,1.161740718682527,12.546817714996887
2.6676857275940695,-2.556186749754098,-3.1458872422936017,6.04055243661193,1.161740718682527,12.546817714996887
2.58815387185037,-2.468088867998253,-3.1203894034945243,5.9481523789971105,1.161740718682527,12.546817714996887
2.617382866471294,-2.4938784105165817,-3.1317130521622065,6.033914248713868,1.161740718682527,12.546817714996887
2.8316801949107098,-2.7101209117061615,-3.3661363351161264,5.807459432029048,1.161740718682527,12.546817714996887
2.9008554156597306,-2.769163281129317,-3.476095464907647,5.70143267350877,1.161740718682527,12.546817714996887
2.8895682713778794,-2.7656477351798188,-3.4969565745951776,5.809517890696274,1.161740718682527,12.546817714996887
2.893571516601926,-2.7787833091939094,-3.382537094410417,5.300345810979433,1.161740718682527,13.38328086355135
2.8734157803616283,-2.760292680514504,-3.357915497726809,5.31558460153083,1.161740718682527,13.38328086355135
2.9731415197020814,-2.8621425099939195,-3.467026051639053,5.189052822033504,1.161740718682527,12.546817714996887
3.1132597286557067,-3.025281815317947,-3.549948758147223,4.9290665564736225,1.161740718682527,12.546817714996887
3.3761502024642365,-3.3271064600731814,-3.6162998507063437,4.086603055019669,1.161740718682527,12.546817714996887
3.1753182546252443,-3.125071977793258,-3.415238783368186,4.452231178569704,1.161740718682527,12.546817714996887
3.333326128155776,-3.2955624376936754,-3.534313816859674,4.149636481498088,1.161740718682527,11.710380809514243
3.284433942939303,-3.220611067339545,-3.5727956653472637,4.304318311363958,1.161740718682527,11.710380809514243
3.0958588234008326,-3.0355202135872075,-3.3639198862624364,4.793744585729599,1.161740718682527,11.710380809514243
3.0305568637626017,-2.960904758197755,-3.3728435541637296,5.026926800273211,1.161740718682527,12.546817714996887
2.8457677220610718,-2.780381006542825,-3.3543799234104505,5.4773784793666636,1.161740718682527,11.710380809514243
2.9406602223252216,-2.899962600441731,-3.1030344154518192,4.882512599494465,1.161740718682527,12.546817714996887
2.950956810047115,-2.910960946232314,-3.107735615892465,4.675834253850919,1.161740718682527,12.546817714996887
2.822720565100276,-2.7482221662268356,-3.097667133276837,5.050657382463198,1.161740718682527,11.710380809514243
2.7213041038777486,-2.6396788155992303,-3.1264226292419086,5.398363063763785,1.161740718682527,11.710380809514243
2.4294877724191957,-2.38242043460954,-2.8554894100189236,6.0767354230656565,1.161740718682527,12.546817714996887
2.471450179773001,-2.41923356926324,-2.909717441749643,6.060831118738243,1.161740718682527,12.546817714996887
2.4187446256194765,-2.376087452393484,-2.8551158345179797,6.223121487937769,1.161740718682527,12.546817714996887
2.7333863768889057,-2.692115622652111,-3.0296641595690454,5.411555350982229,1.161740718682527,13.38328086355135
2.2306092571962406,-2.1731265746438666,-2.7634881822262995,6.739242285377785,1.161740718682527,12.546817714996887
2.4684185706350026,-2.4479550944141484,-2.794928212191983,6.305283042309603,1.161740718682527,13.38328086355135
2.6060983170918863,-2.5834382330942027,-2.9022225446725014,6.331202830072464,1.161740718682527,12.546817714996887
2.37628431097042,-2.341057833296602,-2.860162483180863,6.871609297446029,1.161740718682527,12.546817714996887
2.6342443837218927,-2.5945880511264994,-3.1145602381661335,6.491483540994526,1.161740718682527,12.546817714996887
2.8851480891676298,-2.8378767842285213,-3.3469087180938755,5.822296312619168,1.161740718682527,12.546817714996887
2.724866862223055,-2.6801355493797385,-3.1245633418374066,6.060569475535459,1.161740718682527,12.546817714996887
2.6545114206751226,-2.61208107175141,-2.9625670050269783,6.160121585222288,1.161740718682527,12.546817714996887
2.37360950189746,-2.3341870875361668,-2.7403380001520605,6.865696695596371,1.161740718682527,12.546817714996887
2.718092518428199,-2.68952818663822,-2.9633043686624863,5.992597855422718,1.161740718682527,12.546817714996887
2.8238518149346996,-2.811154162107948,-3.125386833225067,5.756932193821783,1.161740718682527,12.546817714996887
3.0127029553069433,-3.003749780617423,-3.14684690891123,5.327356872787118,1.161740718682527,12.546817714996887
3.283352988951838,-3.2559922086131987,-3.4423650039104006,4.773818680524177,1.161740718682527,12.546817714996887
2.8273988420941136,-2.7852027827711203,-3.1779861572366843,5.909958290719855,1.161740718682527,12.546817714996887
2.664500554263328,-2.6265919197456555,-3.062351372036499,6.280401951738368,1.161740718682527,12.546817714996887
2.9254595298591397,-2.902846355299479,-3.267731085003563,5.802822523987054,1.161740718682527,12.546817714996887
2.4743016145030827,-2.455443414440275,-2.94943929926981,6.802673743370813,1.161740718682527,12.546817714996887
2.496157804603152,-2.461492730701768,-2.9813835549502805,6.847310850078021,1.161740718682527,12.546817714996887
2.5835681243534783,-2.538037836820987,-3.1378381366257555,6.835079939844913,1.161740718682527,12.546817714996887
2.7145217273513538,-2.659706002174015,-3.390055266411648,6.703396205221672,1.161740718682527,12.546817714996887
2.4535579533815777,-2.398667065190709,-3.177661830943671,7.5207705600394155,1.161740718682527,12.546817714996887
